GARE;CODE_LIGNE;RG_TRONCON;PK;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
Blanquefort;584606;1;000+090;cef62f5e-dfb5-11e3-8eff-01a464e0362d;;;;;;;
Dijon-Porte-d'Ouche-Perrigny;860621;1;003+296;51ec8e46-6665-11e3-afff-01f464e0362d;;;;;;;
;905611;1;003+990;51e9e5b8-6665-11e3-afff-01f464e0362d;;;;;;;
Annecy;898606;1;000+491;51e29d90-6665-11e3-afff-01f464e0362d;;;;;;;
Argenteuil GC;990000;2;040+960;51f12930-6665-11e3-afff-01f464e0362d;645346.6494000033;6872741.373799998;2.2537555866156387;48.95230901559465;48.95230901559465, 2.2537555866156387;48.95230901557307, 2.253755586615638;"{""coordinates"": [2.253755586615638, 48.95230901557307], ""type"": ""Point""}"
;340000;1;093+240;9bd8dd7c-b591-11ec-80ff-0184b2273146;579795.8857999966;6898520.234299999;1.35155755007053;49.17513875582156;49.17513875582156, 1.35155755007053;49.1751387558011, 1.3515575500705284;"{""coordinates"": [1.351557550070528, 49.1751387558011], ""type"": ""Point""}"
Mouchard;850000;1;392+115;14df33a2-a761-11eb-97ff-01a0b2273146;912649.310999997;6656808.749600001;5.797939089268906;46.97758156418411;46.97758156418411, 5.797939089268906;46.97758156417023, 5.797939089268909;"{""coordinates"": [5.797939089268909, 46.97758156417023], ""type"": ""Point""}"
;340000;1;146+440;cef73614-dfb5-11e3-8eff-01a464e0362d;558715.1102000028;6934342.100400001;1.0504439307161961;49.492741824766476;49.492741824766476, 1.0504439307161961;49.492741824747576, 1.0504439307161941;"{""coordinates"": [1.050443930716194, 49.492741824747576], ""type"": ""Point""}"
Massy-Palaiseau;990000;4;106+825;e1790a56-5120-11ed-80ff-01b46fb51c27;644771.3388999999;6847394.452399999;2.2491913649485613;48.72431646419943;48.72431646419943, 2.2491913649485613;48.724316464176695, 2.249191364948561;"{""coordinates"": [2.249191364948561, 48.724316464176695], ""type"": ""Point""}"
Pont-de-l'Arche;340000;1;117+993;51ece786-6665-11e3-afff-01f464e0362d;567144.4448999986;6914625.82;1.1730089683363154;49.31738759345747;49.31738759345747, 1.1730089683363154;49.31738759343771, 1.1730089683363139;"{""coordinates"": [1.173008968336314, 49.31738759343771], ""type"": ""Point""}"
Vernouillet-Verneuil;340000;1;034+195;51eabb9a-6665-11e3-afff-01f464e0362d;625857.5595000014;6875881.510499999;1.9871242436283343;48.97859230064545;48.97859230064545, 1.9871242436283343;48.978592300624015, 1.9871242436283336;"{""coordinates"": [1.987124243628334, 48.978592300624015], ""type"": ""Point""}"
Argenteuil GC;990000;2;040+960;51f112c4-6665-11e3-afff-01f464e0362d;645346.6494000033;6872741.373799998;2.2537555866156387;48.95230901559465;48.95230901559465, 2.2537555866156387;48.95230901557307, 2.253755586615638;"{""coordinates"": [2.253755586615638, 48.95230901557307], ""type"": ""Point""}"
Le Havre;340000;1;227+520;51ed03aa-6665-11e3-afff-01f464e0362d;492090.16579999775;6936506.4837;0.13069694460145861;49.49391672283771;49.49391672283771, 0.13069694460145861;49.49391672281881, 0.13069694460145584;"{""coordinates"": [0.130696944601456, 49.49391672281881], ""type"": ""Point""}"
;340000;1;042+863;51e6f06e-6665-11e3-afff-01f464e0362d;618134.8269999996;6876429.651799999;1.8815297243363547;48.98258365262041;48.98258365262041, 1.8815297243363547;48.98258365259899, 1.881529724336354;"{""coordinates"": [1.881529724336354, 48.98258365259899], ""type"": ""Point""}"
Pontarlier;874000;1;000+957;14def4e2-a761-11eb-97ff-01a0b2273146;954739.5583999977;6649868.6153;6.347264882926828;46.90039993528336;46.90039993528336, 6.347264882926828;46.900399935269235, 6.347264882926829;"{""coordinates"": [6.347264882926829, 46.900399935269235], ""type"": ""Point""}"
Boulogne-Maritime;312300;1;254+300;51ed8b70-6665-11e3-afff-01f464e0362d;;;;;;;
Orgères;556000;1;040+117;51e39368-6665-11e3-afff-01f464e0362d;601772.570600003;6784355.0735;1.6790636680621753;48.15216523357866;48.15216523357866, 1.6790636680621753;48.15216523356822, 1.6790636680621744;"{""coordinates"": [1.679063668062174, 48.15216523356822], ""type"": ""Point""}"
St-André-de-Corcy;886000;1;026+814;51e0fe90-6665-11e3-afff-01f464e0362d;850564.9777000025;6537668.485199999;4.942904935590145;45.922036957491954;45.922036957491954, 4.942904935590145;45.92203695747498, 4.942904935590147;"{""coordinates"": [4.942904935590147, 45.92203695747498], ""type"": ""Point""}"
Civry-St-Cloud;558000;1;030+728;51ef3984-6665-11e3-afff-01f464e0362d;586739.249300003;6775033.994399998;1.4793599122688126;48.065869351017234;48.065869351017234, 1.4793599122688126;48.06586935100654, 1.4793599122688113;"{""coordinates"": [1.479359912268811, 48.06586935100654], ""type"": ""Point""}"
Survilliers-Fosses;272000;1;028+966;51ef9722-6665-11e3-afff-01f464e0362d;665302.5590000004;6888270.239;2.52495229343261;49.09332548720861;49.09332548720861, 2.52495229343261;49.09332548718775, 2.52495229343261;"{""coordinates"": [2.52495229343261, 49.09332548718775], ""type"": ""Point""}"
Neuvy-sur-Loire;750000;1;182+316;51e3ad84-6665-11e3-afff-01f464e0362d;691206.8369000033;6713110.505199999;2.8831587433515966;47.51830316511862;47.51830316511862, 2.8831587433515966;47.518303165106296, 2.8831587433515966;"{""coordinates"": [2.883158743351597, 47.518303165106296], ""type"": ""Point""}"
Pré-en-Pail;432000;1;026+854;51e2c0ea-6665-11e3-afff-01f464e0362d;463514.43090000004;6822095.224800002;-0.19931616331820573;48.45600461021681;48.45600461021681, -0.19931616331820573;48.45600461019268, -0.19931616331820853;"{""coordinates"": [-0.199316163318209, 48.45600461019268], ""type"": ""Point""}"
St-Saviol;607000;1;439+185;51ec5f8a-6665-11e3-afff-01f464e0362d;486067.8077000007;6565413.2075;0.2274023786914732;46.15473190183549;46.15473190183549, 0.2274023786914732;46.154731901819176, 0.22740237869147162;"{""coordinates"": [0.227402378691472, 46.154731901819176], ""type"": ""Point""}"
Montargis;686000;1;188+820;51f14f82-6665-11e3-afff-01f464e0362d;680661.3699999973;6768189.669599999;2.7406300498038023;48.013806536786845;48.013806536786845, 2.7406300498038023;48.013806536775995, 2.740630049803802;"{""coordinates"": [2.740630049803802, 48.013806536775995], ""type"": ""Point""}"
Thouars;525000;1;152+345;51f080a2-6665-11e3-afff-01f464e0362d;456049.5533000007;6658858.134399999;-0.21045585017762897;46.985300328972734;46.985300328972734, -0.21045585017762897;46.98530032895887, -0.21045585017763094;"{""coordinates"": [-0.210455850177631, 46.98530032895887], ""type"": ""Point""}"
Gazinet-Cestas;655000;1;014+533;51e87db8-6665-11e3-afff-01f464e0362d;406500.5896999985;6414337.3204;-0.7105203425803144;44.766101389810785;44.766101389810785, -0.7105203425803144;44.76610138979055, -0.7105203425803176;"{""coordinates"": [-0.710520342580318, 44.76610138979055], ""type"": ""Point""}"
Elbeuf-St-Aubin;372000;1;054+131;51e7f1b6-6665-11e3-afff-01f464e0362d;559510.264200002;6914561.378199998;1.0680883613353056;49.315175230029176;49.315175230029176, 1.0680883613353056;49.31517523000941, 1.068088361335304;"{""coordinates"": [1.068088361335304, 49.31517523000941], ""type"": ""Point""}"
Puy-Guillaume;785000;1;385+122;51e403d8-6665-11e3-afff-01f464e0362d;736809.4389000013;6539969.986000001;3.4752614675145512;45.95844546993291;45.95844546993291, 3.4752614675145512;45.95844546991604, 3.4752614675145512;"{""coordinates"": [3.475261467514551, 45.95844546991604], ""type"": ""Point""}"
Châteaudun;558000;1;019+890;51e3f9c2-6665-11e3-afff-01f464e0362d;576433.8637999967;6777506.5975;1.3403410766830715;48.086247609960374;48.086247609960374, 1.3403410766830715;48.08624760994974, 1.3403410766830701;"{""coordinates"": [1.34034107668307, 48.08624760994974], ""type"": ""Point""}"
Hochfelden;070000;1;474+948;51e9946a-6665-11e3-afff-01f464e0362d;1036252.120099999;6860281.167599998;7.576367255163132;48.754919952912296;48.754919952912296, 7.576367255163132;48.754919952889715, 7.576367255163136;"{""coordinates"": [7.576367255163136, 48.754919952889715], ""type"": ""Point""}"
Carquefou;457000;1;386+393;51ee331a-6665-11e3-afff-01f464e0362d;359867.8369999975;6694302.805599999;-1.5004521423832444;47.26177458172221;47.26177458172221, -1.5004521423832444;47.26177458170915, -1.5004521423832469;"{""coordinates"": [-1.500452142383247, 47.26177458170915], ""type"": ""Point""}"
Paris-Tolbiac;570000;1;002+179;51ef2368-6665-11e3-afff-01f464e0362d;654669.370099999;6858379.026999999;2.3825769252045115;48.82387784422233;48.82387784422233, 2.3825769252045115;48.823877844200105, 2.382576925204511;"{""coordinates"": [2.382576925204511, 48.823877844200105], ""type"": ""Point""}"
Montsoult-Maffliers;325000;1;024+162;51ec1cc2-6665-11e3-afff-01f464e0362d;650370.6550000012;6885145.644699998;2.3208939033168843;49.06425074662627;49.06425074662627, 2.3208939033168843;49.06425074660526, 2.3208939033168834;"{""coordinates"": [2.320893903316883, 49.06425074660526], ""type"": ""Point""}"
;070000;1;139+384;51ec3b8c-6665-11e3-afff-01f464e0362d;768795.7189999968;6884678.822700001;3.9412727886613332;49.05828533906033;49.05828533906033, 3.9412727886613332;49.05828533903931, 3.9412727886613332;"{""coordinates"": [3.941272788661333, 49.05828533903931], ""type"": ""Point""}"
Déols;590000;2;258+681;51e9a83c-6665-11e3-afff-01f464e0362d;605583.0912000015;6638040.963799998;1.7611645506367697;46.835858997923054;46.835858997923054, 1.7611645506367697;46.83585899790875, 1.7611645506367686;"{""coordinates"": [1.761164550636769, 46.83585899790875], ""type"": ""Point""}"
Mazières-Verruyes;500000;1;387+250;51e86dcc-6665-11e3-afff-01f464e0362d;445720.5173999965;6607841.4738;-0.31803530938377295;46.52249520554317;46.52249520554317, -0.31803530938377295;46.52249520552796, -0.31803530938377533;"{""coordinates"": [-0.318035309383775, 46.52249520552796], ""type"": ""Point""}"
Viry;892000;1;152+583;51ea29f0-6665-11e3-afff-01f464e0362d;934069.2239999995;6562851.317200001;6.0320571238068315;46.12501447162645;46.12501447162645, 6.0320571238068315;46.125014471610065, 6.032057123806834;"{""coordinates"": [6.032057123806834, 46.125014471610065], ""type"": ""Point""}"
Gravenchon-Port-Jérome;362000;1;220+942;51f22274-6665-11e3-afff-01f464e0362d;523210.3444999978;6934458.382800002;0.5607530405289223;49.484919695193575;49.484919695193575, 0.5607530405289223;49.484919695174625, 0.5607530405289203;"{""coordinates"": [0.56075304052892, 49.484919695174625], ""type"": ""Point""}"
Lozanne;775000;1;093+669;51e2936c-6665-11e3-afff-01f464e0362d;828877.8725999966;6530492.758499999;4.661194330284483;45.86189327064713;45.86189327064713, 4.661194330284483;45.86189327063, 4.661194330284485;"{""coordinates"": [4.661194330284485, 45.86189327063], ""type"": ""Point""}"
Belleville;090000;1;349+836;51efface-6665-11e3-afff-01f464e0362d;928795.496799998;6861131.226300001;6.116219973356022;48.80961573024625;48.80961573024625, 6.116219973356022;48.80961573022396, 6.116219973356023;"{""coordinates"": [6.116219973356023, 48.80961573022396], ""type"": ""Point""}"
;268000;1;262+163;51ed1c94-6665-11e3-afff-01f464e0362d;713465.7915000021;7057128.296500001;3.189924650865498;50.61104456869936;50.61104456869936, 3.189924650865498;50.611044568685585, 3.189924650865498;"{""coordinates"": [3.189924650865498, 50.611044568685585], ""type"": ""Point""}"
Courpière;785000;1;413+128;51e3cf5a-6665-11e3-afff-01f464e0362d;741886.8588000014;6516063.174600001;3.5387103312333443;45.742877590733286;45.742877590733286, 3.5387103312333443;45.7428775907158, 3.5387103312333443;"{""coordinates"": [3.538710331233344, 45.7428775907158], ""type"": ""Point""}"
Conflans-Fin-d'Oise;338000;1;024+685;51ea3310-6665-11e3-afff-01f464e0362d;632517.7159999982;6875935.590100002;2.0780927666369013;48.97981226253463;48.97981226253463, 2.0780927666369013;48.97981226251319, 2.0780927666369005;"{""coordinates"": [2.0780927666369, 48.97981226251319], ""type"": ""Point""}"
Bourg-en-Bresse;883000;1;036+730;51eaa128-6665-11e3-afff-01f464e0362d;870670.1752000004;6569434.8895;5.2137060674713815;46.203226921429234;46.203226921429234, 5.2137060674713815;46.203226921413076, 5.213706067471383;"{""coordinates"": [5.213706067471383, 46.203226921413076], ""type"": ""Point""}"
Cherbourg-en-Cotentin;366536;1;002+217;51e89768-6665-11e3-afff-01f464e0362d;365295.8526000008;6958547.646299999;-1.6337409586950375;49.63766447683504;49.63766447683504, -1.6337409586950375;49.63766447681683, -1.6337409586950415;"{""coordinates"": [-1.633740958695042, 49.63766447681683], ""type"": ""Point""}"
Charny (Yonne);749000;1;154+724;51e77dee-6665-11e3-afff-01f464e0362d;707345.0372999981;6752662.1382;3.098252903701922;47.87431249425616;47.87431249425616, 3.098252903701922;47.874312494244904, 3.098252903701922;"{""coordinates"": [3.098252903701922, 47.874312494244904], ""type"": ""Point""}"
Lorcy;745000;1;107+302;cef677e8-dfb5-11e3-8eff-01a464e0362d;666373.253700003;6774156.232999999;2.548543420157855;48.06691966460868;48.06691966460868, 2.548543420157855;48.06691966459797, 2.548543420157855;"{""coordinates"": [2.548543420157855, 48.06691966459797], ""type"": ""Point""}"
Martigues;935606;1;004+613;51e42614-6665-11e3-afff-01f464e0362d;862553.121299997;6257178.686099999;5.005621443467018;43.3951509567486;43.3951509567486, 5.005621443467018;43.395150956724855, 5.00562144346702;"{""coordinates"": [5.00562144346702, 43.395150956724855], ""type"": ""Point""}"
Fos-Mole-Central;935902;1;015+731;51e387be-6665-11e3-afff-01f464e0362d;850185.3937000036;6260254.421999998;4.853974505759457;43.42553229602155;43.42553229602155, 4.853974505759457;43.42553229599787, 4.853974505759458;"{""coordinates"": [4.853974505759458, 43.42553229599787], ""type"": ""Point""}"
Vendôme;559000;1;033+113;51e8025c-6665-11e3-afff-01f464e0362d;556226.0121000037;6746570.034699999;1.0791286807012939;47.80378528124743;47.80378528124743, 1.0791286807012939;47.80378528123595, 1.0791286807012919;"{""coordinates"": [1.079128680701292, 47.80378528123595], ""type"": ""Point""}"
Courville-sur-Eure;420000;1;105+647;51e72c46-6665-11e3-afff-01f464e0362d;569830.3990999982;6818295.018599998;1.2394635085122825;48.4518672485046;48.4518672485046, 1.2394635085122825;48.45186724848044, 1.2394635085122807;"{""coordinates"": [1.239463508512281, 48.45186724848044], ""type"": ""Point""}"
Sucy-Bonneuil;956306;1;076+384;cef5e270-dfb5-11e3-8eff-01a464e0362d;663796.2647999972;6853047.226500001;2.507338693491218;48.77650358804453;48.77650358804453, 2.507338693491218;48.776503588022074, 2.5073386934912176;"{""coordinates"": [2.507338693491218, 48.776503588022074], ""type"": ""Point""}"
;634000;1;632+595;cef76bea-dfb5-11e3-8eff-01a464e0362d;518271.0225000009;6368698.4267;0.7181531876407296;44.39369123166982;44.39369123166982, 0.7181531876407296;44.39369123164859, 0.718153187640728;"{""coordinates"": [0.718153187640728, 44.39369123164859], ""type"": ""Point""}"
Dreux;397000;1;002+940;51e2bf36-6665-11e3-afff-01f464e0362d;582276.487499997;6851136.479699999;1.3987416856151735;48.74959828257256;48.74959828257256, 1.3987416856151735;48.74959828254996, 1.398741685615172;"{""coordinates"": [1.398741685615172, 48.74959828254996], ""type"": ""Point""}"
Crépy-Couvron;261000;1;096+264;a4aa2890-9243-11e3-94ff-010c64e0362d;736632.7484000027;6947792.374899998;3.506773628430049;49.62823529553161;49.62823529553161, 3.506773628430049;49.62823529551335, 3.5067736284300492;"{""coordinates"": [3.506773628430049, 49.62823529551335], ""type"": ""Point""}"
Boussens;650000;1;067+522;51e84b14-6665-11e3-afff-01f464e0362d;534374.9331;6231428.569699999;0.9646802549615583;43.16288434992928;43.16288434992928, 0.9646802549615583;43.16288434990497, 0.9646802549615567;"{""coordinates"": [0.964680254961557, 43.16288434990497], ""type"": ""Point""}"
Dunkerque-Port-Ouest;302511;1;016+443;cef884de-dfb5-11e3-8eff-01a464e0362d;643729.1510000005;7100967.6732;2.2001048507306424;51.00195592766333;51.00195592766333, 2.2001048507306424;51.00195592765123, 2.2001048507306415;"{""coordinates"": [2.200104850730642, 51.00195592765123], ""type"": ""Point""}"
La Pauline-Hyères;930000;1;078+618;51eba566-6665-11e3-afff-01f464e0362d;947894.6966999993;6232447.944600001;6.045954716725361;43.14824311610944;43.14824311610944, 6.045954716725361;43.14824311608511, 6.045954716725362;"{""coordinates"": [6.045954716725362, 43.14824311608511], ""type"": ""Point""}"
Montluçon-Eau;695606;1;001+568;51e3df7e-6665-11e3-afff-01f464e0362d;669691.0734999999;6584451.866700001;2.6058005937491435;46.35931408353602;46.35931408353602, 2.6058005937491435;46.359314083520324, 2.605800593749143;"{""coordinates"": [2.605800593749143, 46.359314083520324], ""type"": ""Point""}"
;314000;1;295+510;51ef4f40-6665-11e3-afff-01f464e0362d;619619.1957999989;7095976.526000001;1.8584459510533593;50.95453250043007;50.95453250043007, 1.8584459510533593;50.95453250041776, 1.8584459510533582;"{""coordinates"": [1.858445951053358, 50.95453250041776], ""type"": ""Point""}"
Gray;851000;1;000-258;51f0bef4-6665-11e3-afff-01f464e0362d;894486.4935000017;6708984.256099999;5.5815742838401095;47.45259765577987;47.45259765577987, 5.5815742838401095;47.45259765576737, 5.581574283840111;"{""coordinates"": [5.581574283840111, 47.45259765576737], ""type"": ""Point""}"
Vayres;570000;3;556+179;51e2588e-6665-11e3-afff-01f464e0362d;437669.2142999992;6427980.9103000015;-0.3242250287433415;44.901313181828975;44.901313181828975, -0.3242250287433415;44.90131318180913, -0.3242250287433435;"{""coordinates"": [-0.324225028743344, 44.90131318180913], ""type"": ""Point""}"
Le Havre;341116;1;009+834;51e78c24-6665-11e3-afff-01f464e0362d;503834.938500002;6933813.165899999;0.2939257182558601;49.47345122379883;49.47345122379883, 0.2939257182558601;49.473451223779826, 0.29392571825585734;"{""coordinates"": [0.293925718255857, 49.473451223779826], ""type"": ""Point""}"
Belleville-sur-Saône;776000;1;000+484;51e70d8c-6665-11e3-afff-01f464e0362d;833483.0870999992;6558961.105900001;4.728567092183194;46.117299288595376;46.117299288595376, 4.728567092183194;46.11729928857896, 4.728567092183194;"{""coordinates"": [4.728567092183194, 46.11729928857896], ""type"": ""Point""}"
Hautmont;242000;1;222+690;51ece43e-6665-11e3-afff-01f464e0362d;764435.9274000004;7016813.882199999;3.902284177714374;50.24598631303815;50.24598631303815, 3.902284177714374;50.24598631302276, 3.902284177714374;"{""coordinates"": [3.902284177714374, 50.24598631302276], ""type"": ""Point""}"
Charbonnières-les-Varennes;709000;1;411+115;51e98f70-6665-11e3-afff-01f464e0362d;696889.322300002;6531797.183800001;2.9598899099974827;45.885840392081114;45.885840392081114, 2.9598899099974827;45.88584039206403, 2.9598899099974827;"{""coordinates"": [2.959889909997483, 45.88584039206403], ""type"": ""Point""}"
Chaumont;001000;1;256+830;51e77668-6665-11e3-afff-01f464e0362d;853964.2613999993;6781103.357099999;5.069043744517875;48.1121464184297;48.1121464184297, 5.069043744517875;48.11214641841914, 5.069043744517876;"{""coordinates"": [5.069043744517876, 48.11214641841914], ""type"": ""Point""}"
Hagondange;180000;1;172+661;51e5e1b8-6665-11e3-afff-01f464e0362d;930368.3571000025;6911297.3378;6.164992214815622;49.25977513924691;49.25977513924691, 6.164992214815622;49.25977513922687, 6.1649922148156255;"{""coordinates"": [6.164992214815626, 49.25977513922687], ""type"": ""Point""}"
Trilport;070000;1;050+352;51e2cf1a-6665-11e3-afff-01f464e0362d;696414.8495000005;6873361.8246;2.951041154866607;48.96020069327195;48.96020069327195, 2.951041154866607;48.960200693250414, 2.951041154866607;"{""coordinates"": [2.951041154866607, 48.960200693250414], ""type"": ""Point""}"
Le Bourget;229000;1;009+818;51f031bc-6665-11e3-afff-01f464e0362d;658375.7650000006;6870353.9646999985;2.4318843620417008;48.93181606608269;48.93181606608269, 2.4318843620417008;48.93181606606101, 2.4318843620417003;"{""coordinates"": [2.4318843620417, 48.93181606606101], ""type"": ""Point""}"
Limoges-Puy-Imbert;606606;1;472+350;51ea81aa-6665-11e3-afff-01f464e0362d;566456.0256000012;6532908.3114;1.2780009510058121;45.882740074744426;45.882740074744426, 1.2780009510058121;45.88274007472733, 1.2780009510058108;"{""coordinates"": [1.278000951005811, 45.88274007472733], ""type"": ""Point""}"
Petit-Couronne;365501;1;000+000;cef7b88a-dfb5-11e3-8eff-01a464e0362d;562234.5811000019;6927265.579999998;1.1013367675227776;49.42992915762184;49.42992915762184, 1.1013367675227776;49.429929157602636, 1.101336767522776;"{""coordinates"": [1.101336767522776, 49.429929157602636], ""type"": ""Point""}"
Hautmont;242000;1;223+652;51eab9ea-6665-11e3-afff-01f464e0362d;765152.9241999984;7017474.921599999;3.9124302157210926;50.25184751393238;50.25184751393238, 3.9124302157210926;50.25184751391702, 3.9124302157210935;"{""coordinates"": [3.912430215721094, 50.25184751391702], ""type"": ""Point""}"
Pont-à-Vendin;286610;1;007+330;cef8f938-dfb5-11e3-8eff-01a464e0362d;686828.0238000005;7045791.8246;2.814594801887847;50.50930364793335;50.50930364793335, 2.814594801887847;50.50930364791912, 2.814594801887847;"{""coordinates"": [2.814594801887847, 50.50930364791912], ""type"": ""Point""}"
Marseille-Maritime-Mourepiane;934100;1;002+410;51ee2d56-6665-11e3-afff-01f464e0362d;890047.0687000006;6252645.252;5.343004657425699;43.34757294561276;43.34757294561276, 5.343004657425699;43.347572945588894, 5.343004657425701;"{""coordinates"": [5.343004657425701, 43.347572945588894], ""type"": ""Point""}"
Charmont;006000;2;074+632;51e16bec-6665-11e3-afff-01f464e0362d;788895.2415999994;6809322.393199999;4.200564312591358;48.37812063487092;48.37812063487092, 4.200564312591358;48.37812063484639, 4.200564312591358;"{""coordinates"": [4.200564312591358, 48.37812063484639], ""type"": ""Point""}"
Clermont-Ferrand;784000;1;003+496;51ed9c10-6665-11e3-afff-01f464e0362d;710895.9187999964;6521463.7522;3.140258710211102;45.79270870536872;45.79270870536872, 3.140258710211102;45.792708705351366, 3.140258710211102;"{""coordinates"": [3.140258710211102, 45.792708705351366], ""type"": ""Point""}"
Bourges;682000;1;134+213;51ee8908-6665-11e3-afff-01f464e0362d;653488.4597999975;6666928.508200001;2.386744664243853;47.10098965103269;47.10098965103269, 2.386744664243853;47.100989651019155, 2.3867446642438526;"{""coordinates"": [2.386744664243853, 47.100989651019155], ""type"": ""Point""}"
Prémery;754000;1;271+460;51e29bda-6665-11e3-afff-01f464e0362d;725089.4556000009;6674501.705899999;3.3312284152411262;47.17032325882285;47.17032325882285, 3.3312284152411262;47.170323258809525, 3.3312284152411267;"{""coordinates"": [3.331228415241127, 47.170323258809525], ""type"": ""Point""}"
Montières;305000;1;007+887;51ea1026-6665-11e3-afff-01f464e0362d;648946.070100002;6981867.609999999;2.2894929406629156;49.9333763420741;49.9333763420741, 2.2894929406629156;49.93337634205728, 2.2894929406629148;"{""coordinates"": [2.289492940662915, 49.93337634205728], ""type"": ""Point""}"
Garnay;409000;1;037+505;51e68982-6665-11e3-afff-01f464e0362d;577782.1555999964;6844880.094900001;1.339417496880027;48.69250374404211;48.69250374404211, 1.339417496880027;48.692503744019206, 1.3394174968800254;"{""coordinates"": [1.339417496880025, 48.692503744019206], ""type"": ""Point""}"
Gandrange-Amnéville;085000;1;341+931;cef79488-dfb5-11e3-8eff-01a464e0362d;928109.186499998;6911300.8396999985;6.133988504002521;49.260616434890224;49.260616434890224, 6.133988504002521;49.26061643487018, 6.133988504002525;"{""coordinates"": [6.133988504002525, 49.26061643487018], ""type"": ""Point""}"
Imphy;760000;1;014+883;a4a9f670-9243-11e3-94ff-010c64e0362d;719692.7595999986;6648328.361200001;3.258849656349433;46.9348617980449;46.9348617980449, 3.258849656349433;46.9348617980309, 3.258849656349433;"{""coordinates"": [3.258849656349433, 46.9348617980309], ""type"": ""Point""}"
St-Germain-du-Puy;689000;1;241+439;51e99116-6665-11e3-afff-01f464e0362d;;;;;;;
Oiry;010000;1;002+020;51e67b2a-6665-11e3-afff-01f464e0362d;776304.4748999998;6879692.7009;4.043096132586031;49.01260674257688;49.01260674257688, 4.043096132586031;49.012606742555604, 4.043096132586031;"{""coordinates"": [4.043096132586031, 49.012606742555604], ""type"": ""Point""}"
Le Boucau;655000;1;195+900;51edcbec-6665-11e3-afff-01f464e0362d;337304.9428000003;6277744.195500001;-1.4855874173723995;43.50603970266658;43.50603970266658, -1.4855874173723995;43.50603970264308, -1.485587417372402;"{""coordinates"": [-1.485587417372402, 43.50603970264308], ""type"": ""Point""}"
;682000;1;133+819;51e17ce8-6665-11e3-afff-01f464e0362d;653812.1177999973;6667171.412900001;2.3909872289281693;47.10319902858953;47.10319902858953, 2.3909872289281693;47.103199028576014, 2.390987228928169;"{""coordinates"": [2.390987228928169, 47.103199028576014], ""type"": ""Point""}"
Meyenheim;121000;1;016+009;51e8deba-6665-11e3-afff-01f464e0362d;1027046.6066000015;6770694.170000002;7.383726508253579;47.95491286699253;47.95491286699253, 7.383726508253579;47.95491286698151, 7.383726508253582;"{""coordinates"": [7.383726508253582, 47.95491286698151], ""type"": ""Point""}"
St-Pierre-des-Corps;570000;2;232+082;51ec2956-6665-11e3-afff-01f464e0362d;529285.0790999979;6701042.6085;0.7368002764959981;47.38770470133439;47.38770470133439, 0.7368002764959981;47.38770470132171, 0.7368002764959961;"{""coordinates"": [0.736800276495996, 47.38770470132171], ""type"": ""Point""}"
Chaumont;001000;1;255+016;51e33b22-6665-11e3-afff-01f464e0362d;852487.6300000027;6780036.295499999;5.048837043578879;48.10289417911488;48.10289417911488, 5.048837043578879;48.102894179104275, 5.048837043578881;"{""coordinates"": [5.048837043578881, 48.102894179104275], ""type"": ""Point""}"
Sarrancolin;667000;1;137+918;51ebe86c-6665-11e3-afff-01f464e0362d;486013.01129999757;6211430.640900001;0.37891701579770043;42.97027757658172;42.97027757658172, 0.37891701579770043;42.970277576557, 0.3789170157976985;"{""coordinates"": [0.378917015797698, 42.970277576557], ""type"": ""Point""}"
Avord;690000;1;254+290;51f075d4-6665-11e3-afff-01f464e0362d;673262.8770999983;6659494.356800001;2.647902974628867;47.035148009715556;47.035148009715556, 2.647902974628867;47.03514800970185, 2.6479029746288667;"{""coordinates"": [2.647902974628867, 47.03514800970185], ""type"": ""Point""}"
Le Haut-Banc;314000;1;275+490;cef966ae-dfb5-11e3-8eff-01a464e0362d;614765.1423000023;7082338.727600001;1.7924816107499104;50.83155731239038;50.83155731239038, 1.7924816107499104;50.83155731237756, 1.792481610749909;"{""coordinates"": [1.792481610749909, 50.83155731237756], ""type"": ""Point""}"
St-Étienne-Pont-de-l'Âne;780000;1;003+447;51f103da-6665-11e3-afff-01f464e0362d;810993.2186999992;6483742.272500001;4.419886368662771;45.44413597768146;45.44413597768146, 4.419886368662771;45.444135977663116, 4.419886368662773;"{""coordinates"": [4.419886368662773, 45.444135977663116], ""type"": ""Point""}"
Raon-l'Étape;067000;1;420+825;51e5dd52-6665-11e3-afff-01f464e0362d;985467.0930000022;6817281.6351;6.857823501686034;48.39305705736419;48.39305705736419, 6.857823501686034;48.393057057339725, 6.8578235016860365;"{""coordinates"": [6.857823501686036, 48.393057057339725], ""type"": ""Point""}"
Solférino;655000;1;095+643;cef6e7c6-dfb5-11e3-8eff-01a464e0362d;386817.1745999977;6346711.5896000005;-0.9165945370152846;44.1494930217293;44.1494930217293, -0.9165945370152846;44.14949302170744, -0.9165945370152869;"{""coordinates"": [-0.916594537015287, 44.14949302170744], ""type"": ""Point""}"
Beaumont-de-Lomagne;649000;1;212+400;cef6eb72-dfb5-11e3-8eff-01a464e0362d;538164.0420000032;6310871.313499998;0.9863328085440437;43.878276306067924;43.878276306067924, 0.9863328085440437;43.87827630604535, 0.9863328085440421;"{""coordinates"": [0.986332808544042, 43.87827630604535], ""type"": ""Point""}"
